timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
19,-0.371074,0.148430,4.477629,-3.908648
39,-0.321598,0.222645,4.403414,-3.958125
59,-0.346336,0.148430,4.527106,-3.883910
79,-0.420551,0.074215,4.502367,-3.859172
99,-0.346336,0.148430,4.477629,-3.908648
119,-0.321598,0.173168,4.403414,-3.982863
139,-0.321598,0.148430,4.477629,-3.958125
159,-0.371074,0.148430,4.502367,-3.908648
179,-0.420551,0.123691,4.527106,-3.883910
199,-0.321598,0.222645,4.378676,-4.007602
219,-0.371074,0.123691,4.428153,-3.958125
239,-0.371074,0.148430,4.502367,-3.958125
259,-0.371074,0.148430,4.502367,-3.908648
279,-0.371074,0.148430,4.502367,-3.958125
299,-0.346336,0.222645,4.403414,-3.958125
319,-0.346336,0.148430,4.477629,-3.958125
339,-0.371074,0.222645,4.502367,-3.958125
359,-0.371074,0.148430,4.502367,-3.982863
379,-0.420551,0.148430,4.428153,-3.958125
399,-0.321598,0.222645,4.378676,-4.007602
419,-0.346336,0.148430,4.502367,-3.883910
439,-0.371074,0.123691,4.477629,-3.809695
460,-0.346336,0.123691,4.502367,-3.908648
479,-0.321598,0.222645,4.378676,-4.007602
499,-0.321598,0.173168,4.403414,-3.958125
519,-0.321598,0.123691,4.527106,-3.859172
539,-0.420551,0.074215,4.527106,-3.883910
559,-0.371074,0.222645,4.477629,-3.958125
579,-0.346336,0.148430,4.428153,-3.982863
600,-0.371074,0.123691,4.477629,-3.883910
619,-0.346336,0.074215,4.527106,-3.859172
639,-0.371074,0.123691,4.403414,-3.908648
659,-0.321598,0.173168,4.428153,-3.982863
679,-0.321598,0.173168,4.403414,-3.958125
699,-0.420551,0.123691,4.527106,-3.908648
719,-0.371074,0.123691,4.527106,-3.908648
739,-0.346336,0.222645,4.428153,-3.908648
759,-0.371074,0.222645,4.502367,-3.958125
779,-0.321598,0.123691,4.477629,-3.908648
799,-0.420551,0.074215,4.576582,-3.809695
819,-0.371074,0.123691,4.502367,-3.883910
839,-0.272121,0.247383,4.403414,-3.982863
859,-0.346336,0.148430,4.576582,-3.908648
879,-0.371074,0.148430,4.477629,-3.958125
899,-0.420551,0.123691,4.576582,-3.809695
919,-0.420551,0.123691,4.502367,-3.883910
939,-0.321598,0.148430,4.477629,-3.982863
959,-0.371074,0.148430,4.502367,-3.908648
979,-0.445289,0.123691,4.527106,-3.883910
999,-0.445289,0.074215,4.527106,-3.883910
1019,-0.346336,0.148430,4.378676,-3.958125
1039,-0.321598,0.123691,4.403414,-3.982863
1059,-0.346336,0.148430,4.527106,-3.958125
1079,-0.445289,0.049477,4.601320,-3.859172
1099,-0.445289,0.074215,4.601320,-3.883910
1119,-0.321598,0.148430,4.527106,-3.958125
1139,-0.321598,0.173168,4.403414,-3.982863
1159,-0.371074,0.123691,4.527106,-3.883910
1179,-0.420551,0.074215,4.576582,-3.883910
1199,-0.371074,0.173168,4.477629,-3.908648
1219,-0.321598,0.222645,4.428153,-4.057078
1239,-0.371074,0.148430,4.502367,-3.908648
1259,-0.420551,0.074215,4.576582,-3.859172
1279,-0.371074,0.148430,4.477629,-3.958125
1304,-0.346336,0.148430,4.403414,-4.007602
1319,-0.371074,0.148430,4.502367,-4.007602
1339,-0.420551,0.148430,4.576582,-3.883910
1360,-0.445289,0.123691,4.601320,-3.859172
1379,-0.371074,0.148430,4.502367,-3.958125
1399,-0.371074,0.247383,4.527106,-3.958125
1419,-0.321598,0.148430,4.502367,-3.958125
1440,-0.445289,0.123691,4.576582,-3.859172
1459,-0.371074,0.074215,4.502367,-3.908648
1479,-0.321598,0.148430,4.428153,-3.958125
1499,-0.371074,0.123691,4.403414,-3.958125
1519,-0.420551,0.074215,4.527106,-3.859172
1539,-0.371074,0.049477,4.477629,-3.908648
1559,-0.321598,0.222645,4.477629,-3.958125
1579,-0.272121,0.148430,4.428153,-3.958125
1599,-0.420551,0.074215,4.502367,-3.883910
1619,-0.445289,0.123691,4.502367,-3.883910
1639,-0.371074,0.123691,4.477629,-3.958125
1659,-0.346336,0.222645,4.403414,-4.057078
1679,-0.371074,0.148430,4.428153,-4.007602
1699,-0.470027,0.123691,4.601320,-3.883910
1719,-0.371074,0.123691,4.477629,-3.883910
1739,-0.346336,0.123691,4.428153,-3.958125
1759,-0.321598,0.123691,4.502367,-3.982863
1779,-0.346336,0.148430,4.527106,-3.883910
1799,-0.420551,0.123691,4.502367,-3.859172
1819,-0.371074,0.074215,4.527106,-3.859172
1839,-0.346336,0.148430,4.428153,-4.007602
1859,-0.321598,0.222645,4.403414,-4.007602
1879,-0.420551,0.049477,4.601320,-3.809695
1899,-0.371074,0.074215,4.502367,-3.883910
1919,-0.346336,0.148430,4.502367,-3.982863
1939,-0.346336,0.222645,4.477629,-3.982863
1959,-0.371074,0.148430,4.502367,-3.958125
1979,-0.371074,0.148430,4.502367,-3.883910
1999,-0.420551,0.148430,4.502367,-3.883910
