timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
19,,,,
39,,,,
60,,,,
79,,,,
99,,,,
119,,,,
140,0.346336,0.247383,4.279723,-4.081817
159,0.371074,0.321598,4.205508,-4.156032
179,0.346336,0.247383,4.304461,-3.982863
199,0.346336,0.173168,4.403414,-3.982863
219,0.346336,0.173168,4.329199,-4.007602
239,0.420551,0.247383,4.230246,-4.081817
259,0.445289,0.247383,4.230246,-4.156032
279,0.346336,0.247383,4.304461,-3.958125
299,0.321598,0.148430,4.329199,-4.057078
319,0.371074,0.247383,4.230246,-4.106555
340,0.346336,0.346336,4.279723,-4.180769
359,0.371074,0.173168,4.304461,-4.081817
379,0.272121,0.222645,4.378676,-3.982863
399,0.346336,0.222645,4.304461,-4.007602
419,0.371074,0.272121,4.180769,-4.156032
439,0.420551,0.247383,4.230246,-4.106555
460,0.346336,0.222645,4.230246,-3.982863
480,0.247383,0.173168,4.378676,-3.958125
500,0.346336,0.173168,4.230246,-4.081817
519,0.346336,0.247383,4.230246,-4.081817
540,0.272121,0.173168,4.304461,-3.982863
559,0.247383,0.123691,4.304461,-3.958125
579,0.272121,0.222645,4.329199,-3.982863
599,0.445289,0.272121,4.205508,-4.106555
619,0.371074,0.272121,4.205508,-4.081817
639,0.346336,0.247383,4.230246,-4.081817
660,0.321598,0.148430,4.378676,-3.982863
680,0.346336,0.247383,4.279723,-4.106555
699,0.420551,0.247383,4.279723,-4.081817
720,0.346336,0.247383,4.304461,-4.057078
739,0.272121,0.148430,4.403414,-3.982863
759,0.321598,0.222645,4.304461,-4.057078
779,0.420551,0.272121,4.230246,-4.081817
800,0.420551,0.247383,4.304461,-4.057078
819,0.346336,0.123691,4.329199,-3.982863
840,0.321598,0.123691,4.378676,-3.908648
859,0.321598,0.148430,4.304461,-3.982863
880,0.445289,0.247383,4.279723,-4.156032
900,0.371074,0.247383,4.304461,-4.057078
919,0.272121,0.148430,4.329199,-3.982863
940,0.321598,0.222645,4.329199,-3.982863
959,0.272121,0.247383,4.304461,-4.057078
979,0.420551,0.247383,4.230246,-4.057078
999,0.371074,0.173168,4.304461,-3.982863
1019,0.346336,0.222645,4.329199,-3.982863
1039,0.321598,0.173168,4.378676,-3.982863
1059,0.420551,0.247383,4.279723,-4.156032
1080,0.470027,0.321598,4.180769,-4.156032
1099,0.247383,0.222645,4.378676,-3.958125
1119,0.272121,0.148430,4.378676,-3.958125
1139,0.371074,0.247383,4.279723,-4.081817
1160,0.445289,0.272121,4.180769,-4.156032
1179,0.346336,0.272121,4.304461,-4.081817
1200,0.247383,0.123691,4.378676,-3.982863
1219,0.272121,0.247383,4.304461,-4.007602
1239,0.346336,0.272121,4.230246,-4.081817
1260,0.371074,0.321598,4.304461,-4.081817
1280,0.346336,0.222645,4.329199,-3.982863
1299,0.321598,0.173168,4.304461,-3.982863
1320,0.445289,0.173168,4.279723,-4.007602
1340,0.371074,0.321598,4.180769,-4.156032
1360,0.346336,0.272121,4.279723,-4.081817
1379,0.272121,0.173168,4.378676,-3.982863
1399,0.272121,0.247383,4.279723,-4.081817
1419,0.470027,0.321598,4.205508,-4.106555
1439,0.371074,0.247383,4.205508,-4.156032
1460,0.321598,0.173168,4.304461,-3.982863
1479,0.346336,0.173168,4.329199,-3.982863
1501,0.371074,0.247383,4.304461,-4.057078
1519,0.420551,0.321598,4.180769,-4.156032
1539,0.321598,0.247383,4.279723,-4.057078
1559,0.321598,0.173168,4.329199,-3.958125
1580,0.346336,0.173168,4.304461,-3.982863
1599,0.371074,0.272121,4.230246,-4.081817
1619,0.371074,0.247383,4.205508,-4.081817
1639,0.321598,0.148430,4.304461,-4.057078
1659,0.321598,0.173168,4.378676,-3.982863
1679,0.371074,0.173168,4.329199,-4.007602
1699,0.420551,0.321598,4.230246,-4.106555
1720,0.346336,0.247383,4.279723,-4.057078
1739,0.222645,0.123691,4.403414,-3.958125
1759,0.371074,0.173168,4.378676,-4.007602
1779,0.420551,0.272121,4.304461,-4.156032
1799,0.445289,0.247383,4.230246,-4.106555
1819,0.272121,0.222645,4.378676,-3.958125
1839,0.247383,0.148430,4.403414,-4.057078
1859,0.371074,0.247383,4.230246,-4.156032
1879,0.445289,0.272121,4.205508,-4.156032
1899,0.321598,0.247383,4.304461,-4.057078
1919,0.272121,0.123691,4.378676,-3.908648
1939,0.272121,0.222645,4.329199,-3.908648
1960,0.346336,0.272121,4.205508,-4.156032
1979,0.346336,0.247383,4.205508,-4.081817
1999,0.346336,0.148430,4.329199,-4.057078
2019,0.272121,0.148430,4.329199,-3.982863
2040,0.371074,0.173168,4.378676,-4.057078
2059,0.371074,0.272121,4.279723,-4.106555
2079,0.371074,0.272121,4.304461,-4.057078
2099,0.321598,0.173168,4.304461,-3.958125
2119,0.346336,0.148430,4.279723,-4.057078
2139,0.346336,0.247383,4.180769,-4.156032
2159,0.346336,0.247383,4.304461,-4.081817
2180,0.321598,0.247383,4.279723,-4.057078
2200,0.272121,0.148430,4.378676,-3.982863
2219,0.346336,0.272121,4.279723,-4.081817
2239,0.445289,0.371074,4.180769,-4.156032
2260,0.420551,0.321598,4.279723,-4.057078
2279,0.272121,0.173168,4.304461,-3.958125
2299,0.321598,0.173168,4.304461,-4.007602
2320,0.346336,0.272121,4.205508,-4.106555
2340,0.371074,0.321598,4.279723,-4.106555
2359,0.371074,0.247383,4.378676,-3.982863
2379,0.346336,0.173168,4.329199,-4.007602
2399,0.371074,0.247383,4.230246,-4.106555
2419,0.420551,0.247383,4.230246,-4.081817
2439,0.371074,0.247383,4.230246,-3.982863
2459,0.272121,0.173168,4.329199,-4.007602
2479,0.272121,0.247383,4.329199,-3.982863
2499,0.371074,0.272121,4.279723,-4.156032
2519,0.420551,0.247383,4.205508,-4.156032
2540,0.346336,0.247383,4.304461,-3.982863
2559,0.346336,0.173168,4.378676,-3.982863
2580,0.272121,0.222645,4.230246,-4.007602
2599,0.346336,0.321598,4.205508,-4.156032
2620,0.346336,0.247383,4.279723,-4.081817
2639,0.321598,0.148430,4.378676,-3.982863
2659,0.346336,0.222645,4.378676,-3.982863
2679,0.346336,0.247383,4.230246,-4.156032
2700,0.420551,0.247383,4.230246,-4.081817
2719,0.371074,0.247383,4.329199,-4.106555
2739,0.321598,0.173168,4.378676,-4.057078
2759,0.321598,0.247383,4.329199,-4.057078
2780,0.346336,0.272121,4.329199,-4.057078
2799,0.420551,0.247383,4.230246,-4.081817
2819,0.321598,0.173168,4.329199,-3.982863
2840,0.321598,0.173168,4.329199,-3.982863
2859,0.321598,0.272121,4.230246,-4.081817
2880,0.371074,0.272121,4.279723,-4.106555
2899,0.346336,0.173168,4.230246,-4.057078
2919,0.346336,0.148430,4.378676,-3.958125
2939,0.346336,0.247383,4.279723,-4.057078
2959,0.371074,0.247383,4.230246,-4.081817
2979,0.445289,0.247383,4.230246,-4.081817
3000,0.321598,0.222645,4.304461,-4.057078
3019,0.272121,0.173168,4.378676,-4.007602
3040,0.346336,0.247383,4.329199,-4.057078
3059,0.420551,0.321598,4.180769,-4.106555
3080,0.420551,0.247383,4.230246,-4.106555
3099,0.346336,0.173168,4.329199,-3.982863
3119,0.420551,0.173168,4.230246,-3.982863
3139,0.420551,0.247383,4.205508,-4.081817
3161,0.445289,0.272121,4.205508,-4.156032
3179,0.321598,0.247383,4.230246,-4.057078
3199,0.272121,0.148430,4.378676,-3.982863
3219,0.346336,0.247383,4.279723,-4.057078
3239,0.470027,0.321598,4.205508,-4.205508
3259,0.371074,0.247383,4.230246,-4.081817
3280,0.346336,0.173168,4.329199,-3.982863
3300,0.321598,0.222645,4.304461,-3.982863
3319,0.321598,0.321598,4.304461,-4.081817
3339,0.470027,0.272121,4.180769,-4.156032
3359,0.420551,0.247383,4.279723,-4.057078
3379,0.321598,0.123691,4.378676,-3.908648
3399,0.321598,0.173168,4.304461,-3.982863
3419,0.519504,0.321598,4.205508,-4.106555
3439,0.420551,0.247383,4.279723,-4.057078
3459,0.371074,0.173168,4.329199,-3.982863
3479,0.321598,0.222645,4.304461,-3.982863
3502,0.371074,0.272121,4.230246,-4.106555
