timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
19,-0.371074,0.173168,4.502367,-3.982863
39,-0.445289,0.173168,4.527106,-3.958125
59,-0.445289,0.148430,4.576582,-3.859172
79,-0.346336,0.222645,4.502367,-3.908648
99,-0.346336,0.173168,4.378676,-4.007602
119,-0.346336,0.173168,4.428153,-3.958125
139,-0.445289,0.123691,4.626059,-3.809695
159,-0.371074,0.148430,4.502367,-3.809695
180,-0.346336,0.148430,4.403414,-3.982863
199,-0.346336,0.222645,4.428153,-3.908648
220,-0.470027,0.123691,4.527106,-3.883910
239,-0.420551,0.074215,4.576582,-3.883910
259,-0.371074,0.173168,4.502367,-3.982863
279,-0.346336,0.222645,4.428153,-3.982863
301,-0.346336,0.173168,4.403414,-3.958125
319,-0.445289,0.148430,4.502367,-3.883910
339,-0.420551,0.148430,4.527106,-3.883910
359,-0.371074,0.222645,4.428153,-3.982863
379,-0.371074,0.173168,4.428153,-3.982863
399,-0.420551,0.148430,4.601320,-3.883910
419,-0.445289,0.148430,4.601320,-3.908648
439,-0.420551,0.148430,4.502367,-3.958125
459,-0.346336,0.222645,4.428153,-3.982863
479,-0.371074,0.148430,4.502367,-3.958125
500,-0.445289,0.173168,4.527106,-3.883910
519,-0.371074,0.148430,4.502367,-3.982863
539,-0.371074,0.173168,4.477629,-3.982863
559,-0.321598,0.247383,4.428153,-3.982863
579,-0.371074,0.123691,4.527106,-3.908648
599,-0.445289,0.074215,4.527106,-3.908648
619,-0.346336,0.148430,4.428153,-3.958125
639,-0.321598,0.272121,4.403414,-3.982863
659,-0.321598,0.247383,4.403414,-3.982863
679,-0.519504,0.123691,4.601320,-3.809695
699,-0.445289,0.123691,4.527106,-3.958125
719,-0.321598,0.222645,4.403414,-3.982863
741,-0.371074,0.173168,4.403414,-3.982863
759,-0.371074,0.148430,4.502367,-3.908648
779,-0.445289,0.074215,4.626059,-3.908648
799,-0.371074,0.173168,4.403414,-3.982863
819,-0.321598,0.222645,4.403414,-3.982863
839,-0.346336,0.148430,4.477629,-3.982863
859,-0.321598,0.173168,4.477629,-3.958125
879,-0.420551,0.123691,4.527106,-3.883910
901,-0.272121,0.173168,4.403414,-3.982863
919,-0.321598,0.222645,4.304461,-4.007602
940,-0.371074,0.123691,4.502367,-3.908648
959,-0.371074,0.074215,4.527106,-3.859172
979,-0.420551,0.148430,4.601320,-3.908648
999,-0.371074,0.222645,4.428153,-3.982863
1019,-0.371074,0.222645,4.502367,-3.958125
1039,-0.420551,0.222645,4.502367,-3.958125
1059,-0.445289,0.024738,4.527106,-3.809695
1079,-0.445289,0.148430,4.502367,-3.958125
1099,-0.346336,0.173168,4.502367,-3.958125
1119,-0.371074,0.173168,4.502367,-3.958125
1140,-0.445289,0.148430,4.502367,-3.859172
1159,-0.420551,0.148430,4.477629,-3.883910
1180,-0.346336,0.222645,4.527106,-3.958125
