timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
19,0.346336,0.272121,4.378676,-4.007602
39,0.346336,0.272121,4.329199,-4.057078
59,0.470027,0.371074,4.205508,-4.180769
79,0.371074,0.272121,4.378676,-4.106555
99,0.346336,0.321598,4.378676,-4.057078
119,0.272121,0.272121,4.403414,-4.081817
139,0.346336,0.346336,4.329199,-4.106555
159,0.445289,0.346336,4.205508,-4.205508
179,0.420551,0.272121,4.304461,-4.081817
199,0.321598,0.247383,4.378676,-4.007602
219,0.346336,0.346336,4.329199,-4.007602
239,0.371074,0.272121,4.230246,-4.106555
259,0.470027,0.321598,4.279723,-4.156032
280,0.346336,0.247383,4.329199,-4.007602
299,0.346336,0.272121,4.428153,-4.007602
319,0.420551,0.247383,4.329199,-4.081817
339,0.420551,0.346336,4.304461,-4.156032
359,0.470027,0.420551,4.304461,-4.106555
379,0.346336,0.247383,4.428153,-4.007602
399,0.346336,0.222645,4.403414,-3.958125
419,0.470027,0.371074,4.279723,-4.156032
439,0.445289,0.371074,4.304461,-4.106555
459,0.371074,0.247383,4.403414,-4.007602
479,0.346336,0.173168,4.428153,-4.007602
499,0.420551,0.272121,4.378676,-4.081817
519,0.445289,0.346336,4.304461,-4.106555
541,0.371074,0.346336,4.279723,-4.106555
559,0.346336,0.272121,4.477629,-3.982863
579,0.420551,0.272121,4.378676,-4.057078
599,0.420551,0.346336,4.279723,-4.180769
619,0.519504,0.321598,4.304461,-4.156032
639,0.420551,0.321598,4.329199,-4.106555
659,0.272121,0.247383,4.403414,-4.057078
680,0.420551,0.321598,4.304461,-4.106555
699,0.470027,0.321598,4.230246,-4.205508
719,0.420551,0.321598,4.329199,-4.081817
739,0.321598,0.272121,4.403414,-3.982863
759,0.346336,0.247383,4.378676,-4.081817
779,0.445289,0.321598,4.279723,-4.106555
799,0.420551,0.321598,4.230246,-4.156032
819,0.346336,0.272121,4.304461,-4.081817
839,0.321598,0.247383,4.477629,-4.057078
859,0.420551,0.272121,4.329199,-4.180769
879,0.445289,0.371074,4.230246,-4.180769
899,0.420551,0.272121,4.329199,-4.081817
919,0.346336,0.247383,4.378676,-4.057078
939,0.371074,0.272121,4.378676,-4.007602
959,0.420551,0.371074,4.279723,-4.180769
979,0.519504,0.321598,4.230246,-4.156032
1000,0.420551,0.272121,4.428153,-4.007602
1019,0.371074,0.222645,4.403414,-3.982863
1039,0.420551,0.272121,4.279723,-4.081817
1059,0.470027,0.420551,4.230246,-4.180769
1079,0.420551,0.272121,4.304461,-4.081817
1099,0.371074,0.272121,4.403414,-3.958125
1119,0.272121,0.247383,4.378676,-4.057078
1140,0.420551,0.321598,4.304461,-4.106555
1159,0.445289,0.371074,4.279723,-4.180769
1179,0.346336,0.272121,4.378676,-4.007602
1200,0.321598,0.247383,4.403414,-3.982863
1219,0.371074,0.222645,4.329199,-4.106555
1239,0.519504,0.346336,4.279723,-4.180769
1259,0.371074,0.247383,4.329199,-4.057078
1279,0.371074,0.247383,4.403414,-4.007602
1299,0.371074,0.272121,4.304461,-4.057078
1319,0.420551,0.321598,4.304461,-4.106555
1339,0.445289,0.321598,4.279723,-4.106555
1359,0.346336,0.272121,4.329199,-4.081817
1380,0.346336,0.272121,4.428153,-4.081817
1399,0.420551,0.346336,4.329199,-4.081817
1420,0.371074,0.321598,4.304461,-4.106555
1440,0.470027,0.321598,4.279723,-4.106555
1459,0.346336,0.272121,4.403414,-3.958125
1479,0.371074,0.247383,4.329199,-4.081817
1499,0.519504,0.346336,4.205508,-4.156032
1519,0.420551,0.346336,4.205508,-4.180769
1539,0.371074,0.222645,4.403414,-4.057078
1559,0.420551,0.272121,4.378676,-4.081817
1579,0.445289,0.321598,4.304461,-4.057078
1599,0.445289,0.346336,4.230246,-4.180769
1619,0.346336,0.346336,4.304461,-4.106555
1639,0.346336,0.173168,4.378676,-4.007602
1659,0.371074,0.272121,4.329199,-4.057078
1679,0.470027,0.346336,4.279723,-4.106555
1699,0.470027,0.371074,4.230246,-4.180769
1719,0.371074,0.272121,4.304461,-4.057078
1740,0.346336,0.272121,4.378676,-4.007602
1759,0.371074,0.346336,4.304461,-4.106555
1779,0.470027,0.420551,4.279723,-4.180769
1799,0.346336,0.321598,4.329199,-4.081817
1820,0.420551,0.272121,4.329199,-4.007602
1840,0.346336,0.321598,4.378676,-4.081817
1859,0.470027,0.371074,4.230246,-4.180769
