timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
20,0.024738,0.692672,3.463359,-3.760219
40,0.000000,0.593719,3.537574,-3.710742
60,-0.049477,0.593719,3.636528,-3.710742
80,0.049477,0.593719,3.537574,-3.784957
100,0.049477,0.667934,3.537574,-3.809695
120,0.000000,0.544242,3.587051,-3.686004
140,-0.049477,0.544242,3.636528,-3.686004
160,0.024738,0.667934,3.488098,-3.784957
180,0.049477,0.643195,3.463359,-3.809695
200,0.000000,0.593719,3.537574,-3.710742
220,-0.024738,0.519504,3.636528,-3.636528
240,0.000000,0.544242,3.562313,-3.661266
260,0.049477,0.593719,3.537574,-3.710742
280,0.049477,0.667934,3.537574,-3.809695
300,0.000000,0.593719,3.636528,-3.710742
320,0.000000,0.568980,3.562313,-3.710742
340,0.000000,0.568980,3.587051,-3.661266
360,0.000000,0.692672,3.488098,-3.784957
380,0.024738,0.667934,3.488098,-3.809695
400,0.000000,0.593719,3.562313,-3.710742
420,0.000000,0.593719,3.636528,-3.686004
440,0.049477,0.593719,3.537574,-3.760219
460,0.024738,0.667934,3.537574,-3.760219
480,0.000000,0.593719,3.562313,-3.710742
500,0.000000,0.593719,3.562313,-3.686004
520,-0.049477,0.593719,3.661266,-3.686004
540,0.049477,0.667934,3.537574,-3.784957
560,0.000000,0.593719,3.562313,-3.760219
580,0.000000,0.593719,3.562313,-3.710742
600,0.000000,0.544242,3.562313,-3.686004
620,0.049477,0.593719,3.562313,-3.710742
640,0.000000,0.593719,3.537574,-3.760219
660,0.000000,0.593719,3.537574,-3.710742
680,0.000000,0.593719,3.562313,-3.760219
700,0.049477,0.667934,3.488098,-3.710742
720,0.024738,0.593719,3.488098,-3.784957
740,0.049477,0.593719,3.537574,-3.760219
760,0.000000,0.470027,3.636528,-3.636528
780,-0.024738,0.568980,3.636528,-3.686004
800,0.024738,0.643195,3.438621,-3.809695
820,0.049477,0.667934,3.537574,-3.710742
840,0.000000,0.568980,3.562313,-3.686004
860,0.000000,0.568980,3.636528,-3.661266
880,0.000000,0.568980,3.537574,-3.710742
900,0.049477,0.643195,3.488098,-3.809695
920,0.049477,0.643195,3.562313,-3.760219
940,-0.074215,0.544242,3.636528,-3.686004
960,0.000000,0.544242,3.587051,-3.710742
980,0.000000,0.593719,3.537574,-3.710742
1000,0.000000,0.593719,3.537574,-3.760219
1020,0.024738,0.643195,3.562313,-3.710742
1040,0.000000,0.568980,3.562313,-3.661266
1060,0.024738,0.593719,3.562313,-3.710742
1080,0.049477,0.667934,3.488098,-3.784957
1100,0.049477,0.643195,3.488098,-3.710742
1120,0.000000,0.593719,3.537574,-3.686004
1140,0.024738,0.593719,3.562313,-3.686004
