timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,0.371074,0.222645,3.686004,-3.809695
20,0.420551,0.321598,3.587051,-3.908648
40,0.420551,0.321598,3.636528,-3.908648
60,0.420551,0.247383,3.661266,-3.809695
80,0.420551,0.222645,3.710742,-3.809695
100,0.420551,0.247383,3.661266,-3.809695
120,0.519504,0.321598,3.562313,-3.958125
140,0.420551,0.247383,3.636528,-3.883910
160,0.346336,0.272121,3.710742,-3.784957
180,0.321598,0.222645,3.760219,-3.809695
200,0.420551,0.272121,3.587051,-3.883910
220,0.445289,0.321598,3.587051,-3.883910
240,0.371074,0.272121,3.636528,-3.883910
260,0.346336,0.222645,3.661266,-3.809695
280,0.371074,0.247383,3.661266,-3.883910
300,0.445289,0.321598,3.636528,-3.883910
320,0.445289,0.346336,3.587051,-3.859172
340,0.371074,0.222645,3.636528,-3.760219
360,0.420551,0.321598,3.686004,-3.784957
380,0.445289,0.321598,3.587051,-3.883910
402,0.445289,0.371074,3.562313,-3.958125
420,0.371074,0.272121,3.710742,-3.784957
440,0.371074,0.173168,3.661266,-3.809695
460,0.371074,0.222645,3.686004,-3.859172
480,0.470027,0.272121,3.562313,-3.958125
500,0.470027,0.321598,3.636528,-3.908648
520,0.272121,0.222645,3.661266,-3.784957
540,0.371074,0.272121,3.661266,-3.809695
560,0.445289,0.321598,3.636528,-3.908648
580,0.420551,0.346336,3.587051,-3.883910
600,0.445289,0.321598,3.686004,-3.859172
620,0.346336,0.222645,3.760219,-3.760219
640,0.371074,0.272121,3.636528,-3.883910
660,0.420551,0.272121,3.661266,-3.883910
680,0.470027,0.272121,3.587051,-3.883910
700,0.420551,0.247383,3.686004,-3.784957
720,0.371074,0.247383,3.686004,-3.809695
740,0.445289,0.321598,3.661266,-3.883910
760,0.470027,0.272121,3.636528,-3.883910
780,0.420551,0.272121,3.661266,-3.859172
800,0.346336,0.222645,3.710742,-3.809695
820,0.445289,0.222645,3.562313,-3.883910
840,0.445289,0.247383,3.636528,-3.883910
860,0.445289,0.321598,3.661266,-3.883910
880,0.420551,0.173168,3.710742,-3.784957
900,0.346336,0.173168,3.760219,-3.784957
920,0.470027,0.272121,3.636528,-3.859172
940,0.519504,0.321598,3.587051,-3.908648
960,0.371074,0.148430,3.661266,-3.784957
980,0.371074,0.222645,3.686004,-3.784957
1001,0.420551,0.321598,3.636528,-3.809695
1020,0.445289,0.272121,3.587051,-3.883910
1040,0.445289,0.272121,3.587051,-3.809695
1060,0.420551,0.222645,3.636528,-3.809695
1080,0.321598,0.222645,3.710742,-3.784957
1100,0.371074,0.247383,3.661266,-3.883910
1120,0.420551,0.272121,3.661266,-3.883910
1140,0.420551,0.272121,3.636528,-3.859172
1160,0.346336,0.222645,3.686004,-3.784957
1180,0.445289,0.272121,3.661266,-3.883910
1200,0.470027,0.321598,3.636528,-3.809695
1220,0.420551,0.346336,3.587051,-3.883910
1240,0.346336,0.173168,3.760219,-3.760219
1260,0.445289,0.222645,3.686004,-3.809695
1280,0.371074,0.272121,3.636528,-3.859172
1300,0.445289,0.247383,3.587051,-3.859172
1320,0.445289,0.247383,3.587051,-3.784957
1340,0.371074,0.173168,3.686004,-3.784957
1360,0.371074,0.222645,3.636528,-3.859172
1380,0.470027,0.371074,3.562313,-3.883910
1400,0.445289,0.321598,3.587051,-3.883910
1420,0.371074,0.222645,3.686004,-3.784957
1440,0.371074,0.272121,3.686004,-3.859172
1460,0.420551,0.321598,3.636528,-3.859172
1480,0.346336,0.321598,3.587051,-3.883910
1500,0.420551,0.272121,3.587051,-3.809695
1520,0.346336,0.148430,3.686004,-3.784957
1540,0.445289,0.272121,3.661266,-3.883910
1560,0.420551,0.272121,3.636528,-3.883910
1580,0.445289,0.321598,3.661266,-3.883910
1600,0.371074,0.222645,3.661266,-3.784957
1620,0.420551,0.247383,3.636528,-3.809695
1640,0.420551,0.222645,3.636528,-3.859172
1660,0.519504,0.272121,3.587051,-3.883910
1680,0.371074,0.272121,3.636528,-3.809695
1700,0.346336,0.222645,3.710742,-3.710742
1720,0.371074,0.272121,3.661266,-3.859172
1740,0.470027,0.321598,3.562313,-3.908648
1760,0.445289,0.321598,3.587051,-3.883910
1780,0.445289,0.272121,3.636528,-3.859172
1800,0.346336,0.222645,3.661266,-3.809695
1820,0.420551,0.272121,3.636528,-3.883910
1840,0.445289,0.272121,3.562313,-3.908648
1860,0.420551,0.321598,3.636528,-3.883910
1880,0.272121,0.247383,3.661266,-3.760219
1900,0.346336,0.247383,3.661266,-3.784957
1920,0.420551,0.346336,3.661266,-3.883910
1940,0.371074,0.321598,3.636528,-3.809695
1960,0.371074,0.247383,3.661266,-3.809695
1980,0.445289,0.222645,3.686004,-3.809695
2000,0.420551,0.321598,3.710742,-3.859172
2020,0.519504,0.272121,3.587051,-3.859172
2040,0.346336,0.222645,3.686004,-3.809695
2060,0.321598,0.222645,3.686004,-3.784957
2080,0.420551,0.272121,3.587051,-3.883910
2100,0.371074,0.173168,3.710742,-3.859172
2120,0.445289,0.247383,3.636528,-3.883910
2140,0.371074,0.272121,3.710742,-3.859172
2160,0.420551,0.222645,3.661266,-3.784957
2180,0.371074,0.272121,3.661266,-3.809695
2200,0.420551,0.346336,3.537574,-3.908648
2220,0.445289,0.247383,3.661266,-3.859172
2240,0.371074,0.173168,3.661266,-3.784957
2260,0.371074,0.222645,3.661266,-3.809695
2280,0.445289,0.321598,3.537574,-3.859172
2300,0.445289,0.321598,3.636528,-3.883910
2320,0.346336,0.247383,3.636528,-3.809695
2340,0.371074,0.222645,3.686004,-3.784957
2360,0.371074,0.247383,3.661266,-3.883910
2380,0.420551,0.247383,3.562313,-3.883910
2400,0.445289,0.272121,3.661266,-3.859172
2420,0.420551,0.247383,3.636528,-3.809695
2440,0.371074,0.247383,3.661266,-3.859172
2460,0.445289,0.272121,3.562313,-3.958125
2480,0.420551,0.346336,3.636528,-3.859172
2500,0.420551,0.247383,3.636528,-3.784957
2520,0.420551,0.247383,3.636528,-3.809695
2540,0.445289,0.272121,3.636528,-3.883910
2560,0.470027,0.346336,3.636528,-3.883910
2580,0.420551,0.272121,3.661266,-3.809695
2600,0.420551,0.222645,3.661266,-3.809695
2620,0.420551,0.272121,3.661266,-3.883910
2640,0.371074,0.272121,3.661266,-3.883910
2660,0.445289,0.247383,3.587051,-3.883910
2680,0.420551,0.222645,3.636528,-3.784957
2700,0.346336,0.247383,3.710742,-3.760219
2720,0.371074,0.222645,3.661266,-3.784957
2740,0.445289,0.371074,3.562313,-3.859172
2760,0.445289,0.272121,3.636528,-3.883910
2780,0.371074,0.247383,3.636528,-3.859172
2800,0.346336,0.272121,3.636528,-3.809695
2820,0.420551,0.272121,3.661266,-3.883910
2840,0.470027,0.247383,3.636528,-3.859172
2860,0.420551,0.272121,3.661266,-3.883910
2880,0.371074,0.247383,3.661266,-3.784957
2900,0.445289,0.222645,3.661266,-3.859172
2920,0.420551,0.321598,3.636528,-3.883910
2940,0.470027,0.346336,3.661266,-3.883910
2960,0.420551,0.247383,3.636528,-3.809695
2980,0.445289,0.173168,3.661266,-3.809695
3000,0.445289,0.272121,3.636528,-3.883910
3020,0.470027,0.321598,3.587051,-3.958125
3040,0.445289,0.272121,3.636528,-3.859172
3060,0.371074,0.148430,3.710742,-3.760219
3080,0.420551,0.321598,3.661266,-3.784957
3100,0.371074,0.272121,3.661266,-3.883910
3120,0.420551,0.272121,3.587051,-3.908648
3140,0.346336,0.272121,3.661266,-3.859172
3160,0.346336,0.222645,3.710742,-3.760219
3180,0.420551,0.272121,3.661266,-3.883910
3201,0.445289,0.272121,3.587051,-3.908648
3220,0.420551,0.247383,3.661266,-3.859172
3240,0.371074,0.247383,3.661266,-3.809695
3260,0.371074,0.272121,3.661266,-3.859172
3280,0.470027,0.272121,3.587051,-3.908648
3300,0.420551,0.321598,3.661266,-3.809695
3320,0.445289,0.272121,3.661266,-3.859172
3340,0.346336,0.247383,3.710742,-3.809695
3360,0.445289,0.272121,3.661266,-3.883910
3380,0.445289,0.321598,3.537574,-3.883910
3400,0.470027,0.272121,3.661266,-3.809695
3420,0.420551,0.247383,3.661266,-3.784957
3440,0.420551,0.173168,3.686004,-3.760219
3460,0.445289,0.247383,3.661266,-3.859172
3480,0.420551,0.321598,3.661266,-3.883910
3500,0.420551,0.272121,3.661266,-3.859172
3520,0.371074,0.247383,3.760219,-3.760219
3540,0.420551,0.222645,3.587051,-3.784957
3560,0.445289,0.346336,3.587051,-3.859172
3580,0.470027,0.247383,3.661266,-3.859172
3600,0.371074,0.222645,3.710742,-3.809695
3620,0.445289,0.272121,3.661266,-3.859172
3640,0.371074,0.321598,3.587051,-3.908648
3660,0.445289,0.272121,3.636528,-3.859172
3680,0.420551,0.272121,3.636528,-3.859172
3700,0.371074,0.247383,3.686004,-3.760219
3720,0.420551,0.321598,3.562313,-3.883910
3740,0.420551,0.247383,3.636528,-3.883910
3760,0.470027,0.247383,3.636528,-3.859172
3780,0.346336,0.247383,3.661266,-3.809695
3800,0.371074,0.272121,3.661266,-3.859172
3820,0.420551,0.346336,3.587051,-3.883910
3840,0.420551,0.321598,3.587051,-3.908648
3860,0.371074,0.222645,3.686004,-3.809695
3880,0.346336,0.222645,3.686004,-3.809695
3900,0.346336,0.222645,3.686004,-3.809695
3920,0.445289,0.272121,3.636528,-3.883910
3940,0.420551,0.222645,3.636528,-3.883910
3960,0.321598,0.222645,3.710742,-3.809695
3980,0.371074,0.272121,3.686004,-3.809695
4000,0.371074,0.321598,3.661266,-3.908648
4020,0.470027,0.321598,3.537574,-3.908648
4040,0.420551,0.222645,3.686004,-3.809695
4060,0.420551,0.148430,3.636528,-3.809695
4080,0.420551,0.321598,3.636528,-3.859172
4100,0.420551,0.272121,3.636528,-3.883910
4120,0.445289,0.346336,3.636528,-3.809695
4141,0.321598,0.222645,3.710742,-3.784957
4160,0.346336,0.222645,3.661266,-3.784957
4180,0.470027,0.321598,3.587051,-3.859172
4205,0.470027,0.272121,3.661266,-3.784957
4220,0.420551,0.247383,3.661266,-3.809695
4240,0.346336,0.247383,3.686004,-3.784957
4260,0.371074,0.272121,3.686004,-3.809695
4280,0.470027,0.321598,3.562313,-3.908648
4300,0.445289,0.272121,3.587051,-3.883910
4320,0.420551,0.222645,3.661266,-3.809695
4340,0.420551,0.272121,3.686004,-3.784957
4360,0.420551,0.321598,3.587051,-3.859172
4380,0.420551,0.272121,3.587051,-3.883910
4400,0.371074,0.247383,3.686004,-3.809695
4420,0.420551,0.247383,3.636528,-3.859172
4440,0.420551,0.321598,3.636528,-3.883910
4460,0.445289,0.346336,3.562313,-3.958125
4480,0.445289,0.272121,3.661266,-3.859172
4500,0.371074,0.272121,3.710742,-3.809695
4520,0.371074,0.272121,3.636528,-3.859172
4540,0.420551,0.346336,3.562313,-3.883910
4560,0.420551,0.321598,3.562313,-3.883910
4580,0.445289,0.247383,3.686004,-3.809695
4600,0.371074,0.173168,3.661266,-3.809695
4620,0.420551,0.272121,3.636528,-3.908648
4640,0.445289,0.346336,3.562313,-3.958125
4660,0.445289,0.321598,3.636528,-3.859172
4680,0.371074,0.173168,3.661266,-3.784957
4700,0.371074,0.247383,3.686004,-3.760219
4720,0.470027,0.272121,3.587051,-3.809695
4740,0.445289,0.346336,3.587051,-3.958125
4760,0.371074,0.321598,3.661266,-3.859172
4780,0.346336,0.222645,3.686004,-3.859172
4800,0.420551,0.321598,3.636528,-3.883910
4820,0.470027,0.346336,3.636528,-3.883910
4840,0.470027,0.272121,3.636528,-3.859172
4860,0.371074,0.173168,3.661266,-3.760219
4880,0.346336,0.173168,3.661266,-3.784957
4900,0.445289,0.272121,3.661266,-3.859172
4920,0.445289,0.272121,3.636528,-3.883910
4940,0.371074,0.272121,3.636528,-3.859172
4960,0.321598,0.222645,3.710742,-3.809695
4980,0.420551,0.272121,3.661266,-3.883910
5000,0.420551,0.272121,3.562313,-3.958125
5020,0.371074,0.346336,3.686004,-3.859172
5040,0.371074,0.173168,3.710742,-3.760219
5060,0.371074,0.247383,3.686004,-3.784957
5080,0.445289,0.321598,3.661266,-3.809695
5100,0.371074,0.321598,3.636528,-3.908648
5120,0.420551,0.247383,3.686004,-3.859172
5140,0.519504,0.173168,3.710742,-3.809695
5160,0.346336,0.222645,3.661266,-3.859172
5180,0.420551,0.321598,3.587051,-3.859172
5200,0.470027,0.247383,3.661266,-3.809695
5220,0.371074,0.222645,3.661266,-3.784957
5240,0.346336,0.148430,3.710742,-3.784957
5260,0.420551,0.222645,3.686004,-3.883910
5280,0.470027,0.321598,3.587051,-3.883910
5300,0.420551,0.247383,3.686004,-3.859172
5320,0.420551,0.222645,3.710742,-3.859172
5340,0.470027,0.173168,3.686004,-3.809695
5360,0.420551,0.272121,3.661266,-3.859172
5380,0.470027,0.321598,3.636528,-3.859172
5400,0.346336,0.222645,3.686004,-3.809695
5420,0.346336,0.247383,3.710742,-3.809695
5440,0.420551,0.272121,3.661266,-3.883910
5460,0.420551,0.272121,3.636528,-3.883910
5480,0.420551,0.222645,3.661266,-3.883910
5500,0.371074,0.272121,3.760219,-3.809695
5520,0.371074,0.222645,3.686004,-3.809695
5540,0.371074,0.346336,3.587051,-3.883910
5560,0.371074,0.346336,3.587051,-3.859172
5580,0.470027,0.222645,3.710742,-3.809695
5600,0.371074,0.222645,3.587051,-3.809695
5620,0.420551,0.247383,3.661266,-3.859172
5640,0.420551,0.321598,3.661266,-3.883910
5660,0.445289,0.247383,3.661266,-3.859172
5680,0.321598,0.222645,3.760219,-3.784957
5700,0.371074,0.148430,3.661266,-3.784957
5720,0.470027,0.272121,3.636528,-3.908648
5740,0.420551,0.272121,3.587051,-3.883910
5760,0.420551,0.173168,3.686004,-3.784957
5780,0.346336,0.222645,3.686004,-3.760219
5800,0.445289,0.272121,3.636528,-3.809695
5820,0.420551,0.272121,3.587051,-3.883910
5840,0.346336,0.346336,3.661266,-3.809695
5860,0.371074,0.222645,3.686004,-3.784957
5880,0.346336,0.222645,3.710742,-3.809695
5900,0.445289,0.247383,3.661266,-3.809695
5920,0.470027,0.272121,3.661266,-3.883910
5940,0.420551,0.321598,3.661266,-3.883910
5960,0.371074,0.222645,3.686004,-3.809695
5981,0.272121,0.247383,3.710742,-3.784957
6000,0.420551,0.272121,3.562313,-3.908648
6020,0.346336,0.272121,3.636528,-3.883910
6040,0.371074,0.222645,3.686004,-3.784957
6060,0.346336,0.222645,3.710742,-3.784957
6080,0.445289,0.272121,3.587051,-3.859172
6100,0.420551,0.321598,3.636528,-3.883910
6120,0.371074,0.272121,3.661266,-3.883910
6140,0.371074,0.222645,3.710742,-3.809695
6160,0.371074,0.148430,3.686004,-3.784957
6180,0.544242,0.346336,3.562313,-3.883910
6200,0.420551,0.247383,3.636528,-3.883910
6220,0.420551,0.272121,3.661266,-3.784957
6240,0.346336,0.222645,3.686004,-3.784957
6260,0.346336,0.272121,3.661266,-3.859172
6280,0.470027,0.321598,3.587051,-3.958125
6300,0.420551,0.222645,3.636528,-3.809695
6320,0.346336,0.148430,3.760219,-3.760219
6341,0.371074,0.272121,3.661266,-3.809695
6360,0.420551,0.346336,3.587051,-3.883910
6380,0.420551,0.272121,3.587051,-3.859172
6400,0.371074,0.247383,3.661266,-3.809695
6420,0.346336,0.148430,3.760219,-3.784957
6440,0.420551,0.247383,3.636528,-3.859172
6460,0.420551,0.321598,3.636528,-3.883910
6480,0.420551,0.346336,3.636528,-3.883910
6500,0.420551,0.321598,3.636528,-3.908648
6520,0.420551,0.148430,3.661266,-3.784957
6540,0.445289,0.272121,3.587051,-3.883910
6560,0.445289,0.321598,3.661266,-3.883910
6580,0.346336,0.247383,3.686004,-3.784957
6600,0.420551,0.272121,3.710742,-3.809695
6620,0.470027,0.272121,3.661266,-3.883910
6640,0.445289,0.247383,3.587051,-3.908648
6660,0.371074,0.222645,3.686004,-3.859172
6680,0.371074,0.148430,3.686004,-3.760219
6700,0.371074,0.247383,3.636528,-3.809695
6720,0.420551,0.272121,3.587051,-3.883910
6740,0.470027,0.247383,3.636528,-3.883910
6760,0.371074,0.222645,3.710742,-3.760219
6780,0.371074,0.222645,3.710742,-3.760219
6800,0.420551,0.173168,3.661266,-3.809695
6820,0.470027,0.346336,3.587051,-3.908648
6840,0.346336,0.247383,3.686004,-3.859172
6860,0.346336,0.148430,3.784957,-3.760219
6880,0.445289,0.272121,3.661266,-3.809695
6900,0.420551,0.321598,3.661266,-3.958125
6920,0.420551,0.321598,3.587051,-3.908648
6940,0.445289,0.272121,3.661266,-3.809695
6960,0.346336,0.272121,3.686004,-3.784957
6980,0.470027,0.321598,3.636528,-3.883910
7000,0.420551,0.371074,3.587051,-3.958125
7020,0.420551,0.346336,3.587051,-3.908648
7041,0.371074,0.222645,3.686004,-3.784957
7060,0.346336,0.222645,3.686004,-3.809695
7080,0.420551,0.321598,3.587051,-3.908648
7100,0.445289,0.272121,3.636528,-3.883910
7120,0.371074,0.222645,3.661266,-3.859172
7140,0.346336,0.247383,3.686004,-3.809695
7160,0.420551,0.272121,3.636528,-3.784957
7180,0.420551,0.247383,3.587051,-3.883910
7200,0.445289,0.247383,3.587051,-3.809695
7220,0.420551,0.247383,3.636528,-3.859172
7240,0.420551,0.247383,3.661266,-3.784957
7260,0.445289,0.247383,3.661266,-3.809695
