timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
20,,,,
40,0.371074,0.173168,3.686004,-3.784957
60,0.445289,0.272121,3.562313,-3.809695
81,0.470027,0.321598,3.537574,-3.883910
100,0.371074,0.222645,3.636528,-3.809695
120,0.272121,0.247383,3.661266,-3.760219
140,0.346336,0.247383,3.587051,-3.859172
160,0.371074,0.272121,3.587051,-3.859172
180,0.445289,0.321598,3.562313,-3.883910
200,0.371074,0.222645,3.661266,-3.760219
220,0.321598,0.148430,3.661266,-3.710742
240,0.420551,0.272121,3.587051,-3.859172
260,0.445289,0.272121,3.562313,-3.859172
280,0.371074,0.247383,3.636528,-3.859172
300,0.321598,0.272121,3.661266,-3.809695
320,0.371074,0.173168,3.587051,-3.859172
340,0.445289,0.321598,3.636528,-3.859172
360,0.445289,0.346336,3.488098,-3.883910
380,0.371074,0.222645,3.636528,-3.784957
400,0.371074,0.247383,3.661266,-3.710742
420,0.420551,0.272121,3.537574,-3.859172
440,0.470027,0.247383,3.562313,-3.883910
460,0.470027,0.247383,3.562313,-3.859172
480,0.371074,0.173168,3.686004,-3.784957
500,0.371074,0.247383,3.661266,-3.784957
520,0.470027,0.272121,3.562313,-3.859172
540,0.445289,0.272121,3.562313,-3.809695
560,0.371074,0.173168,3.636528,-3.784957
580,0.371074,0.148430,3.686004,-3.760219
600,0.420551,0.247383,3.537574,-3.809695
620,0.470027,0.321598,3.488098,-3.958125
640,0.371074,0.247383,3.587051,-3.784957
660,0.321598,0.173168,3.661266,-3.760219
680,0.272121,0.321598,3.661266,-3.784957
700,0.371074,0.346336,3.587051,-3.859172
720,0.371074,0.272121,3.587051,-3.883910
740,0.371074,0.247383,3.686004,-3.784957
760,0.371074,0.123691,3.686004,-3.760219
780,0.420551,0.222645,3.587051,-3.883910
800,0.470027,0.272121,3.488098,-3.908648
820,0.420551,0.272121,3.587051,-3.784957
840,0.321598,0.173168,3.661266,-3.760219
860,0.420551,0.222645,3.661266,-3.710742
880,0.544242,0.321598,3.537574,-3.859172
900,0.420551,0.222645,3.636528,-3.784957
920,0.371074,0.222645,3.636528,-3.760219
940,0.371074,0.173168,3.636528,-3.760219
960,0.371074,0.272121,3.587051,-3.809695
980,0.445289,0.371074,3.488098,-3.958125
1000,0.371074,0.247383,3.636528,-3.784957
1020,0.420551,0.173168,3.661266,-3.710742
1040,0.371074,0.247383,3.587051,-3.809695
1060,0.445289,0.247383,3.636528,-3.809695
1080,0.544242,0.346336,3.488098,-3.859172
1100,0.371074,0.222645,3.636528,-3.784957
1120,0.371074,0.173168,3.587051,-3.760219
1140,0.445289,0.247383,3.636528,-3.859172
1160,0.445289,0.321598,3.488098,-3.958125
1180,0.445289,0.272121,3.636528,-3.908648
1201,0.321598,0.222645,3.661266,-3.760219
1220,0.371074,0.272121,3.587051,-3.784957
1240,0.371074,0.321598,3.636528,-3.883910
1260,0.445289,0.321598,3.587051,-3.883910
1280,0.445289,0.173168,3.661266,-3.809695
1300,0.371074,0.148430,3.636528,-3.809695
1320,0.420551,0.247383,3.562313,-3.908648
1340,0.470027,0.247383,3.562313,-3.809695
