timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,,,,
20,0.000000,0.593719,3.562313,-3.686004
40,0.000000,0.568980,3.537574,-3.636528
60,0.000000,0.593719,3.537574,-3.710742
80,0.049477,0.593719,3.463359,-3.784957
100,0.000000,0.544242,3.537574,-3.636528
120,0.000000,0.593719,3.537574,-3.686004
140,0.000000,0.643195,3.488098,-3.710742
160,0.049477,0.593719,3.488098,-3.661266
180,0.024738,0.593719,3.438621,-3.710742
200,0.000000,0.519504,3.488098,-3.661266
220,0.000000,0.568980,3.587051,-3.686004
240,0.000000,0.593719,3.537574,-3.710742
260,0.000000,0.643195,3.438621,-3.760219
280,0.000000,0.568980,3.537574,-3.710742
300,0.000000,0.544242,3.562313,-3.686004
320,-0.049477,0.593719,3.562313,-3.686004
340,0.049477,0.593719,3.488098,-3.661266
360,0.024738,0.544242,3.562313,-3.587051
380,-0.024738,0.519504,3.562313,-3.636528
400,-0.049477,0.544242,3.537574,-3.587051
420,0.000000,0.593719,3.537574,-3.661266
440,0.000000,0.593719,3.463359,-3.686004
460,-0.049477,0.568980,3.562313,-3.686004
480,0.000000,0.519504,3.562313,-3.587051
500,0.000000,0.568980,3.488098,-3.661266
520,0.000000,0.593719,3.537574,-3.710742
540,0.049477,0.643195,3.463359,-3.686004
560,0.024738,0.544242,3.562313,-3.636528
580,0.000000,0.544242,3.562313,-3.636528
600,0.000000,0.568980,3.537574,-3.661266
620,0.024738,0.593719,3.463359,-3.661266
640,0.000000,0.593719,3.488098,-3.661266
660,0.000000,0.568980,3.562313,-3.661266
680,0.000000,0.568980,3.537574,-3.661266
700,0.024738,0.643195,3.537574,-3.686004
720,0.000000,0.593719,3.537574,-3.710742
740,-0.024738,0.568980,3.537574,-3.636528
760,-0.049477,0.568980,3.562313,-3.636528
780,0.000000,0.593719,3.537574,-3.710742
800,0.049477,0.643195,3.488098,-3.710742
820,-0.049477,0.568980,3.562313,-3.661266
840,-0.049477,0.568980,3.562313,-3.661266
860,0.000000,0.568980,3.488098,-3.661266
880,0.000000,0.568980,3.562313,-3.661266
900,-0.049477,0.643195,3.537574,-3.760219
920,-0.049477,0.544242,3.537574,-3.661266
940,0.000000,0.568980,3.562313,-3.661266
960,0.000000,0.593719,3.488098,-3.661266
980,0.000000,0.593719,3.438621,-3.661266
1000,0.049477,0.593719,3.488098,-3.686004
1020,0.000000,0.544242,3.537574,-3.686004
1040,0.000000,0.568980,3.562313,-3.636528
1060,0.024738,0.667934,3.463359,-3.784957
1080,0.024738,0.643195,3.488098,-3.710742
1100,0.000000,0.568980,3.537574,-3.661266
1120,-0.049477,0.568980,3.562313,-3.587051
1140,0.000000,0.593719,3.537574,-3.661266
1160,0.049477,0.643195,3.488098,-3.809695
1180,0.000000,0.593719,3.537574,-3.686004
1200,0.000000,0.544242,3.562313,-3.661266
1220,0.000000,0.568980,3.488098,-3.686004
1240,0.000000,0.568980,3.537574,-3.686004
1260,-0.024738,0.593719,3.488098,-3.710742
1280,0.049477,0.593719,3.488098,-3.661266
1300,-0.049477,0.470027,3.562313,-3.636528
1320,0.000000,0.519504,3.587051,-3.636528
1340,0.049477,0.568980,3.463359,-3.710742
1360,0.000000,0.568980,3.537574,-3.661266
1380,0.000000,0.593719,3.488098,-3.686004
1400,-0.049477,0.519504,3.562313,-3.587051
1420,0.000000,0.593719,3.537574,-3.686004
1440,0.024738,0.593719,3.488098,-3.710742
1460,0.000000,0.593719,3.438621,-3.710742
1480,-0.049477,0.568980,3.587051,-3.661266
1500,-0.074215,0.568980,3.587051,-3.587051
1520,0.000000,0.593719,3.463359,-3.710742
1540,0.000000,0.593719,3.488098,-3.661266
1560,0.000000,0.568980,3.587051,-3.636528
1580,0.000000,0.568980,3.587051,-3.587051
1600,0.000000,0.593719,3.488098,-3.661266
1620,0.024738,0.667934,3.463359,-3.784957
1640,0.024738,0.643195,3.537574,-3.661266
1660,-0.049477,0.568980,3.562313,-3.587051
1680,-0.024738,0.544242,3.488098,-3.686004
1700,0.000000,0.643195,3.463359,-3.686004
1720,0.000000,0.593719,3.537574,-3.686004
1740,0.000000,0.568980,3.537574,-3.661266
1760,-0.024738,0.568980,3.488098,-3.587051
1780,0.000000,0.568980,3.537574,-3.710742
1800,0.000000,0.593719,3.537574,-3.686004
1820,0.000000,0.544242,3.587051,-3.661266
1840,-0.049477,0.544242,3.587051,-3.636528
1861,0.000000,0.568980,3.488098,-3.710742
1880,0.049477,0.643195,3.463359,-3.710742
1900,-0.024738,0.593719,3.562313,-3.686004
1920,-0.049477,0.519504,3.636528,-3.636528
1940,0.000000,0.593719,3.587051,-3.636528
1960,0.049477,0.667934,3.463359,-3.760219
1980,0.000000,0.643195,3.488098,-3.710742
2000,0.000000,0.544242,3.537574,-3.661266
2020,-0.024738,0.519504,3.587051,-3.587051
2040,0.000000,0.643195,3.537574,-3.686004
2060,0.024738,0.593719,3.463359,-3.760219
2080,0.000000,0.593719,3.537574,-3.710742
2100,0.000000,0.568980,3.537574,-3.710742
2120,-0.024738,0.568980,3.537574,-3.760219
2140,0.000000,0.568980,3.488098,-3.710742
2160,0.000000,0.667934,3.463359,-3.710742
2180,0.024738,0.593719,3.488098,-3.587051
2200,-0.049477,0.519504,3.562313,-3.587051
2220,-0.024738,0.544242,3.537574,-3.636528
2240,0.000000,0.568980,3.488098,-3.661266
2260,0.000000,0.593719,3.562313,-3.686004
2280,0.000000,0.544242,3.537574,-3.661266
2300,-0.049477,0.593719,3.562313,-3.636528
2320,0.000000,0.568980,3.537574,-3.686004
2340,0.000000,0.643195,3.488098,-3.710742
2360,0.000000,0.593719,3.537574,-3.710742
2380,-0.024738,0.519504,3.587051,-3.587051
2400,0.000000,0.519504,3.587051,-3.587051
2420,0.000000,0.593719,3.488098,-3.686004
2440,0.000000,0.643195,3.537574,-3.686004
2460,-0.024738,0.568980,3.537574,-3.686004
2480,-0.049477,0.519504,3.587051,-3.587051
2500,-0.074215,0.544242,3.562313,-3.661266
2520,0.000000,0.643195,3.463359,-3.760219
2540,0.000000,0.568980,3.488098,-3.661266
2560,-0.049477,0.568980,3.587051,-3.636528
2580,0.000000,0.519504,3.562313,-3.587051
2600,0.000000,0.568980,3.488098,-3.661266
2620,0.123691,0.643195,3.438621,-3.760219
2640,-0.049477,0.593719,3.537574,-3.661266
2660,-0.049477,0.568980,3.587051,-3.661266
