timestamp_ms,joint_val_1,joint_val_2,joint_val_3,joint_val_4
0,-0.024738,0.643195,3.463359,-3.661266
20,-0.074215,0.568980,3.537574,-3.587051
40,-0.049477,0.568980,3.463359,-3.587051
60,-0.049477,0.692672,3.438621,-3.661266
80,-0.074215,0.667934,3.463359,-3.686004
100,-0.049477,0.568980,3.537574,-3.661266
120,-0.049477,0.568980,3.463359,-3.661266
140,-0.024738,0.643195,3.438621,-3.661266
160,0.000000,0.643195,3.438621,-3.661266
180,0.000000,0.544242,3.537574,-3.537574
200,-0.049477,0.544242,3.537574,-3.562313
220,0.000000,0.593719,3.537574,-3.661266
240,0.000000,0.643195,3.389145,-3.661266
260,0.000000,0.667934,3.463359,-3.636528
280,-0.049477,0.544242,3.463359,-3.636528
300,-0.074215,0.544242,3.537574,-3.562313
320,-0.049477,0.643195,3.463359,-3.562313
340,0.000000,0.643195,3.438621,-3.661266
360,-0.049477,0.568980,3.463359,-3.636528
380,-0.049477,0.568980,3.438621,-3.587051
400,-0.123691,0.519504,3.562313,-3.562313
420,-0.049477,0.593719,3.537574,-3.636528
440,0.000000,0.643195,3.438621,-3.686004
462,-0.123691,0.544242,3.537574,-3.587051
480,-0.074215,0.568980,3.537574,-3.537574
500,-0.024738,0.568980,3.463359,-3.636528
520,-0.024738,0.643195,3.488098,-3.661266
540,0.000000,0.643195,3.389145,-3.636528
560,0.000000,0.568980,3.438621,-3.636528
580,-0.049477,0.593719,3.463359,-3.562313
600,0.000000,0.643195,3.463359,-3.587051
620,-0.049477,0.692672,3.389145,-3.686004
640,-0.049477,0.643195,3.488098,-3.636528
660,-0.049477,0.568980,3.438621,-3.636528
680,-0.024738,0.643195,3.463359,-3.636528
700,0.000000,0.593719,3.488098,-3.636528
720,0.024738,0.643195,3.438621,-3.661266
740,-0.074215,0.568980,3.537574,-3.587051
760,-0.024738,0.593719,3.488098,-3.636528
780,-0.049477,0.643195,3.463359,-3.710742
800,-0.074215,0.643195,3.488098,-3.636528
820,-0.074215,0.568980,3.488098,-3.636528
840,-0.049477,0.544242,3.537574,-3.562313
860,-0.049477,0.568980,3.488098,-3.562313
880,-0.049477,0.568980,3.463359,-3.636528
900,0.000000,0.643195,3.389145,-3.686004
920,-0.049477,0.568980,3.537574,-3.587051
940,-0.049477,0.544242,3.537574,-3.562313
960,-0.049477,0.643195,3.389145,-3.636528
980,-0.049477,0.643195,3.463359,-3.661266
1000,-0.049477,0.643195,3.463359,-3.562313
1020,-0.049477,0.568980,3.537574,-3.562313
1040,-0.049477,0.568980,3.488098,-3.636528
1060,-0.024738,0.593719,3.463359,-3.562313
1080,0.000000,0.643195,3.463359,-3.661266
1100,-0.074215,0.568980,3.537574,-3.636528
1120,-0.074215,0.568980,3.463359,-3.587051
1140,-0.049477,0.667934,3.438621,-3.661266
1160,-0.049477,0.643195,3.438621,-3.686004
1180,-0.049477,0.568980,3.463359,-3.562313
